,movie_id,averagerating,numvotes
58005,tt1907731,5.3,4586
58006,tt1909802,7.8,8
58007,tt1911658,6.7,72551
58008,tt1916676,6.5,8
58009,tt1916719,6.7,191
58010,tt1918965,6.2,5773
58011,tt1920997,7.3,1159
58012,tt1921071,5.8,8
58013,tt1921072,5.5,13
58014,tt1921179,5.1,458
58015,tt1922662,5.4,15
58016,tt1922721,6.2,1562
58017,tt1924435,6.4,121633
58018,tt1928124,3.9,320
58019,tt1928243,6.9,16
58020,tt1930424,4.7,6
58021,tt1932630,4.8,9
58022,tt1932767,7.5,25455
58023,tt1933671,7.9,22
58024,tt1935300,5.0,179
58025,tt1935302,4.3,9200
58026,tt1935871,6.4,137
58027,tt1937253,4.9,13
58028,tt1941429,8.3,14
58029,tt1941516,7.8,85
58030,tt1942120,6.8,754
58031,tt1942928,7.4,30
58032,tt1942929,6.0,77
58033,tt1943036,7.7,9
58034,tt1943736,7.4,53
58035,tt1943840,7.9,11
58036,tt1945039,8.0,1040
58037,tt1949106,4.9,95
58038,tt1949526,8.8,14
58039,tt1950308,5.4,9
58040,tt1951290,4.3,28
58041,tt1951299,6.4,312
58042,tt1956433,5.6,78
58043,tt1961250,5.6,16
58044,tt1961395,7.4,53
58045,tt1965017,5.7,44
58046,tt1966449,6.5,16
58047,tt1966486,7.1,14
58048,tt1967689,6.9,16
58049,tt1971371,5.2,21
58050,tt1971414,6.4,5
58051,tt1975283,6.3,474
58052,tt1975951,5.4,5
58053,tt1977675,5.8,9
58054,tt1978554,4.7,92
58055,tt1980053,6.4,176
58056,tt1980083,5.2,20
58057,tt1980254,6.9,12
58058,tt1980314,7.4,24
58059,tt1986935,4.4,58
58060,tt1990216,5.5,5513
58061,tt1990380,7.3,20
58062,tt1991034,5.0,269
58063,tt1991096,6.8,17
58064,tt1992222,4.6,26
58065,tt1992278,5.7,164
58066,tt1999125,3.8,208
58067,tt2005164,5.1,1238
58068,tt2006174,6.3,130
58069,tt2006201,6.7,6
58070,tt2010914,7.7,8462
58071,tt2010950,6.8,57
58072,tt2011027,6.0,28
58073,tt2011314,8.3,124
58074,tt2014239,6.5,17
58075,tt2014255,8.6,39
58076,tt2016845,3.9,18
58077,tt2017561,6.8,10728
58078,tt2018101,6.7,18
58079,tt2023370,5.9,17
58080,tt2023420,7.6,16
58081,tt2023438,6.5,105
58082,tt2023541,5.2,18
58083,tt2023571,7.1,16
58084,tt2024422,7.2,10
58085,tt2028488,8.8,12
58086,tt2032494,5.2,26
58087,tt2032523,7.4,32
58088,tt2033258,5.8,10
58089,tt2033461,7.0,8
58090,tt2033997,6.7,852
58091,tt2038245,5.5,254
58092,tt2040402,4.1,7
58093,tt2040560,5.8,22282
58094,tt2040597,7.2,6
58095,tt2042606,9.2,9
58096,tt2043923,6.5,393
58097,tt2047670,2.8,15
58098,tt2047769,3.8,146
58099,tt2047788,6.9,174
58100,tt2048853,7.3,7
58101,tt2049505,6.6,25
58102,tt2049635,7.5,10
58103,tt2051879,6.4,62994
58104,tt2051889,5.1,13
58105,tt2053378,4.3,1176
58106,tt2055689,7.4,9
58107,tt2056598,4.7,6
58108,tt2056666,7.2,8
58109,tt2056754,5.7,13
58110,tt2056758,8.5,31
58111,tt2061650,4.9,153
58112,tt2064968,5.4,10581
58113,tt2065924,7.9,1534
58114,tt2069017,7.6,10
58115,tt2069796,7.6,12
58116,tt2069843,4.8,5
58117,tt2070647,6.5,31
58118,tt2071491,1.6,3697
58119,tt2072078,6.4,28
58120,tt2073048,6.0,40
58121,tt2076984,5.9,155
58122,tt2077747,7.3,1516
58123,tt2078709,5.6,36
58124,tt2080422,7.7,53
58125,tt2081168,8.8,5
58126,tt2084773,6.7,67
58127,tt2086799,5.6,419
58128,tt2087989,3.5,216
58129,tt2089674,7.0,25
58130,tt2089734,8.4,27
58131,tt2090465,6.1,10450
58132,tt2091384,6.6,3324
58133,tt2091956,7.1,34
58134,tt2094018,6.5,26396
58135,tt2094985,7.1,9
58136,tt2095004,3.9,813
58137,tt2095602,3.5,17
58138,tt2097307,6.1,32414
58139,tt2102295,6.1,8
58140,tt2102465,6.6,1095
58141,tt2103204,6.6,50
58142,tt2103231,6.9,10
58143,tt2103997,3.3,911
58144,tt2106687,7.6,72
58145,tt2106771,1.4,22
58146,tt2107844,6.5,28
58147,tt2109223,8.2,5
58148,tt2112293,6.4,4255
58149,tt2112300,4.6,12
58150,tt2112308,7.1,27
58151,tt2114458,8.4,341
58152,tt2116842,6.7,15
58153,tt2121304,6.3,1212
58154,tt2122455,7.5,8
58155,tt2125514,6.9,264
58156,tt2127325,4.5,28
58157,tt2128676,5.9,33
58158,tt2130120,6.1,52
58159,tt2133196,6.9,7071
58160,tt2133230,6.7,27
58161,tt2136699,6.9,8
58162,tt2136889,7.0,9
58163,tt2137181,7.3,19
58164,tt2139853,2.4,16
58165,tt2140499,4.4,244
58166,tt2141739,7.2,328
58167,tt2143562,2.8,35
58168,tt2145548,4.3,20
58169,tt2145791,5.5,54
58170,tt2147199,6.5,124
58171,tt2147303,3.0,136
58172,tt2148460,7.7,123
58173,tt2148720,6.4,84
58174,tt2149221,6.6,40
58175,tt2150415,6.5,22
58176,tt2150674,5.9,16
58177,tt2151579,7.5,54
58178,tt2151633,3.9,702
58179,tt2154654,8.2,13
58180,tt2156825,5.6,607
58181,tt2157045,3.0,178
58182,tt2157186,5.0,350
58183,tt2157838,7.7,7
58184,tt2158665,5.8,13
58185,tt2162920,4.2,6
58186,tt2165535,7.2,17
58187,tt2166616,6.0,6293
58188,tt2168400,8.7,10
58189,tt2170301,4.0,416
58190,tt2170401,8.5,8
58191,tt2170576,7.9,16
58192,tt2171829,5.8,66
58193,tt2171902,7.1,1059
58194,tt2173190,5.6,14
58195,tt2176013,6.8,48364
58196,tt2179239,5.1,1292
58197,tt2180990,7.8,13
58198,tt2181989,5.0,213
58199,tt2182121,8.2,2053
58200,tt2182255,8.8,8
58201,tt2184098,6.6,87
58202,tt2186939,6.6,99
58203,tt2186985,7.1,7
58204,tt2187862,7.1,25
58205,tt2188811,5.5,63
58206,tt2188957,7.7,18
58207,tt2190469,4.3,28
58208,tt2191612,6.7,603
58209,tt2191803,6.8,18
58210,tt2193191,4.2,403
58211,tt2194499,7.8,263136
58212,tt2196848,3.8,19
58213,tt2197809,5.5,19
58214,tt2200975,7.1,30
58215,tt2202086,5.8,1156
58216,tt2202408,6.1,22
58217,tt2202587,3.4,5
58218,tt2204880,8.6,5
58219,tt2206100,7.8,6
58220,tt2207112,6.2,182
58221,tt2209386,6.6,1737
58222,tt2211147,8.8,11
58223,tt2212778,5.7,159
58224,tt2214799,6.6,37
58225,tt2214929,3.9,8
58226,tt2215745,7.8,30
58227,tt2216494,6.5,49
58228,tt2220560,4.6,102
58229,tt2222486,8.4,8
58230,tt2224307,6.5,405
58231,tt2226285,6.6,3882
58232,tt2226440,4.5,245
58233,tt2229952,3.4,106
58234,tt2231209,8.5,11
58235,tt2231299,7.4,19
58236,tt2232464,6.6,125
58237,tt2235164,5.6,117
58238,tt2235858,4.7,1246
58239,tt2236636,4.7,27
58240,tt2240046,3.6,392
58241,tt2241597,4.9,22
58242,tt2245245,8.0,34
58243,tt2246809,6.3,34
58244,tt2246924,6.0,1429
58245,tt2249786,5.8,172
58246,tt2251481,1.5,677
58247,tt2251541,6.6,23
58248,tt2252614,6.0,76
58249,tt2256496,7.7,24
58250,tt2256629,6.0,6
58251,tt2257230,6.6,55
58252,tt2260720,6.2,109
58253,tt2262044,6.0,51
58254,tt2262171,8.6,76
58255,tt2262788,6.2,93
58256,tt2264082,7.6,378
58257,tt2265179,8.3,1541
58258,tt2267704,8.2,6
58259,tt2271304,3.6,5
58260,tt2271671,5.0,335
58261,tt2273433,8.2,10
58262,tt2273621,6.4,5
58263,tt2274290,8.6,9
58264,tt2274648,5.4,19534
58265,tt2275861,5.7,542
58266,tt2275867,8.4,15
58267,tt2276023,6.3,37
58268,tt2276258,4.6,348
58269,tt2280578,7.1,8
58270,tt2280644,6.3,7
58271,tt2283061,7.2,30
58272,tt2285469,6.8,136
58273,tt2287612,7.4,40
58274,tt2287715,6.2,2999
58275,tt2290144,4.9,14
58276,tt2290645,6.5,401
58277,tt2290648,5.0,100
58278,tt2290739,5.0,3339
58279,tt2290747,6.2,246
58280,tt2292625,6.9,2838
58281,tt2292679,5.9,122
58282,tt2292769,6.3,11
58283,tt2293003,6.3,38
58284,tt2293036,1.3,99
58285,tt2293288,5.3,24
58286,tt2295560,7.8,9
58287,tt2295564,4.7,1402
58288,tt2295824,3.0,41
58289,tt2296835,5.7,168
58290,tt2298274,2.4,237
58291,tt2298592,7.9,14
58292,tt2302531,6.2,70
58293,tt2302583,5.2,179
58294,tt2302601,4.0,658
58295,tt2302687,6.2,6
58296,tt2304715,5.0,6
58297,tt2304743,8.7,18
58298,tt2308971,7.7,46
58299,tt2311128,7.7,11
58300,tt2314374,4.5,307
58301,tt2315226,6.7,1887
58302,tt2315338,4.4,121
58303,tt2316184,7.8,66
58304,tt2316968,7.4,9
58305,tt2318405,6.1,3086
58306,tt2318527,4.9,8478
58307,tt2318703,8.2,6
58308,tt2321373,4.5,71
58309,tt2323264,6.5,883
58310,tt2325002,5.2,3069
58311,tt2327541,4.8,544
58312,tt2328819,7.6,5033
58313,tt2331066,6.3,861
58314,tt2332098,8.1,15
58315,tt2333598,7.2,4727
58316,tt2334873,7.3,179453
58317,tt2338303,6.1,14
58318,tt2338355,6.6,116
58319,tt2338846,6.2,986
58320,tt2342700,8.6,84
58321,tt2343380,6.1,141
58322,tt2343599,4.8,14
58323,tt2345964,6.4,19
58324,tt2346744,4.2,20
58325,tt2349050,3.9,43
58326,tt2349142,2.0,305
58327,tt2350496,7.8,42618
58328,tt2350892,5.8,7569
58329,tt2353981,8.3,7
58330,tt2354141,4.9,73
58331,tt2357023,3.1,33
58332,tt2358836,7.3,90
58333,tt2358903,6.9,21
58334,tt2359290,5.7,223
58335,tt2361143,6.5,59
58336,tt2361602,5.4,530
58337,tt2365877,7.5,32
58338,tt2366131,5.1,797
58339,tt2366218,7.3,45
58340,tt2368605,6.6,5
58341,tt2368739,5.5,8
58342,tt2369196,8.3,11
58343,tt2372295,7.3,29
58344,tt2375153,7.2,54
58345,tt2375565,5.8,33
58346,tt2375645,7.1,12
58347,tt2378291,8.7,26
58348,tt2378435,7.7,6
58349,tt2381333,7.8,18
58350,tt2385006,7.3,1056
58351,tt2385195,6.5,988
58352,tt2386361,8.3,63
58353,tt2387440,4.2,9
58354,tt2388639,4.8,18
58355,tt2388705,6.3,1886
58356,tt2389092,5.9,9
58357,tt2390261,6.9,104
58358,tt2391039,7.0,14
58359,tt2393737,4.9,51
58360,tt2394021,6.3,731
58361,tt2397487,6.1,72
58362,tt2398231,6.6,27724
58363,tt2402982,6.9,36
58364,tt2403393,6.2,1653
58365,tt2403914,4.8,46
58366,tt2404579,7.9,40
58367,tt2405620,4.4,7
58368,tt2407712,8.2,18
58369,tt2417504,8.1,18
58370,tt2419284,6.7,1167
58371,tt2419576,7.3,432
58372,tt2422366,7.9,21
58373,tt2424752,6.0,163
58374,tt2425886,4.9,1109
58375,tt2429550,5.4,88
58376,tt2429774,6.3,9
58377,tt2430704,4.5,11
58378,tt2431420,6.7,7
58379,tt2432816,5.4,47
58380,tt2435870,6.7,48
58381,tt2445236,1.6,480
58382,tt2447244,8.8,9
58383,tt2452384,5.9,110
58384,tt2455354,4.0,6
58385,tt2455470,6.0,69
58386,tt2455798,5.4,95
58387,tt2456088,7.9,7
58388,tt2456134,6.5,58
58389,tt2456522,7.9,250
58390,tt2457370,8.5,19
58391,tt2458296,6.5,6
58392,tt2460762,4.8,20
58393,tt2461034,6.5,1346
58394,tt2461126,6.5,276
58395,tt2461340,6.6,2260
58396,tt2461784,7.0,6
58397,tt2462954,7.7,7
58398,tt2466418,7.3,37
58399,tt2466422,6.1,24
58400,tt2466510,8.2,22
58401,tt2469202,7.0,12
58402,tt2473432,6.6,14
58403,tt2473516,5.6,12
58404,tt2473526,8.3,52
58405,tt2473732,7.1,21
58406,tt2474786,5.4,7
58407,tt2482480,5.6,30
58408,tt2486456,7.6,5
58409,tt2486982,8.4,8
58410,tt2487932,4.0,40
58411,tt2498286,5.3,44
58412,tt2498528,6.1,13
58413,tt2502192,5.1,7
58414,tt2502518,6.4,227
58415,tt2503036,6.1,12
58416,tt2512074,7.2,9
58417,tt2514574,6.7,164
58418,tt2516424,7.4,270
58419,tt2523872,6.3,116
58420,tt2525492,8.8,8
58421,tt2525596,6.2,399
58422,tt2528814,4.8,38051
58423,tt2529940,6.2,12
58424,tt2530096,7.5,38
58425,tt2530738,6.0,64
58426,tt2534634,7.2,4063
58427,tt2535018,8.3,25
58428,tt2537390,5.8,2559
58429,tt2538022,7.7,6
58430,tt2543728,6.7,20
58431,tt2543826,5.3,43
58432,tt2549070,7.2,5
58433,tt2549540,5.6,965
58434,tt2550692,7.0,84
58435,tt2557964,3.7,477
58436,tt2559244,6.2,321
58437,tt2559790,7.4,17
58438,tt2560130,5.2,15
58439,tt2560632,6.9,86
58440,tt2564800,8.0,22
58441,tt2566924,5.8,61
58442,tt2570036,6.7,15
58443,tt2571782,7.9,636
58444,tt2571966,4.1,243
58445,tt2574902,6.1,8
58446,tt2575896,8.2,13
58447,tt2576896,4.8,6
58448,tt2577926,7.1,17
58449,tt2579732,7.8,116
58450,tt2580658,5.6,215
58451,tt2581306,7.2,11
58452,tt2583532,6.5,10
58453,tt2589076,4.8,138
58454,tt2592594,6.9,378
58455,tt2593100,6.5,277
58456,tt2593124,5.6,5
58457,tt2599716,6.1,8106
58458,tt2601230,7.3,39
58459,tt2602664,6.0,954
58460,tt2606124,4.0,76
58461,tt2609720,6.9,256
58462,tt2611938,8.4,12
58463,tt2614400,6.0,178
58464,tt2617676,6.2,7320
58465,tt2618312,8.3,82
58466,tt2630310,5.9,410
58467,tt2638662,5.1,2980
58468,tt2639514,2.9,329
58469,tt2642912,5.2,10
58470,tt2645036,6.3,10
58471,tt2645636,8.5,8
58472,tt2649830,6.9,19
58473,tt2650978,7.1,10637
58474,tt2651724,2.7,145
58475,tt2652362,6.5,10
58476,tt2653964,8.0,6
58477,tt2660068,6.8,46
58478,tt2664712,5.6,549
58479,tt2668234,7.4,36
58480,tt2668950,7.0,26
58481,tt2670390,5.6,5
58482,tt2672052,2.9,107
58483,tt2675604,8.7,47
58484,tt2677064,6.0,1878
58485,tt2678510,9.3,20
58486,tt2691554,3.1,311
58487,tt2691580,7.1,203
58488,tt2709766,4.5,31
58489,tt2713016,7.3,27
58490,tt2717822,5.4,48427
58491,tt2718732,6.6,15
58492,tt2719488,8.2,5
58493,tt2725432,8.3,10
58494,tt2731434,6.0,66
58495,tt2733042,8.2,8
58496,tt2734602,6.8,5
58497,tt2735524,3.3,22
58498,tt2738346,8.9,19
58499,tt2739368,4.6,9
58500,tt2746176,6.7,1320
58501,tt2749172,5.7,26
58502,tt2749282,6.2,1215
58503,tt2750632,5.2,108
58504,tt2750834,6.6,41
58505,tt2752256,9.2,6
58506,tt2755016,6.8,913
58507,tt2758890,5.4,3220
58508,tt2764730,6.8,47
58509,tt2767378,6.6,38
58510,tt2767440,3.6,144
58511,tt2768216,7.7,47
58512,tt2768462,8.6,11
58513,tt2769158,4.1,230
58514,tt2771924,6.4,89
58515,tt2772008,8.1,7
58516,tt2786098,4.9,16
58517,tt2787874,4.0,193
58518,tt2787990,6.0,12
58519,tt2788556,6.4,5146
58520,tt2796312,7.3,39
58521,tt2796978,3.0,111
58522,tt2798920,6.9,228664
58523,tt2799904,6.0,7
58524,tt2800986,6.6,10
58525,tt2801736,6.9,144
58526,tt2801864,6.4,5
58527,tt2802610,3.0,7
58528,tt2805976,3.8,146
58529,tt2806312,3.8,5
58530,tt2812620,7.6,14
58531,tt2814514,7.1,144
58532,tt2820578,3.4,86
58533,tt2820808,3.5,35
58534,tt2821340,8.4,8
58535,tt2822400,6.9,1234
58536,tt2822864,5.3,930
58537,tt2823764,9.0,6
58538,tt2823852,8.8,15
58539,tt2825566,6.6,16
58540,tt2827320,8.3,1635
58541,tt2828140,6.0,31
58542,tt2828532,7.5,35
58543,tt2829266,4.1,12
58544,tt2831336,6.0,9
58545,tt2833768,7.0,329
58546,tt2838554,5.7,144
58547,tt2846058,9.2,12
58548,tt2855376,6.1,19
58549,tt2860716,7.2,47
58550,tt2864930,5.6,77
58551,tt2870648,7.8,43814
58552,tt2871222,6.7,67
58553,tt2875848,7.9,24
58554,tt2879110,3.3,6
58555,tt2880242,7.0,16
58556,tt2882590,6.2,286
58557,tt2885296,7.3,46
58558,tt2887780,8.2,6
58559,tt2892378,7.0,8
58560,tt2894206,7.8,6
58561,tt2902594,4.1,14
58562,tt2903370,5.8,134
58563,tt2907640,6.4,851
58564,tt2908090,2.8,387
58565,tt2908446,6.2,199710
58566,tt2909116,6.7,5039
58567,tt2909140,6.7,123
58568,tt2910188,6.8,25
58569,tt2912348,4.4,5
58570,tt2912520,7.2,45
58571,tt2914048,7.1,201
58572,tt2919200,7.2,5
58573,tt2922998,7.8,8
58574,tt2923780,5.1,331
58575,tt2933700,7.0,62
58576,tt2935416,5.9,60
58577,tt2936906,8.2,12
58578,tt2941168,7.5,36
58579,tt2942620,4.3,597
58580,tt2944508,7.8,11
58581,tt2946506,5.3,7
58582,tt2950418,7.2,3438
58583,tt2950444,8.2,5
58584,tt2952438,7.0,36
58585,tt2953712,5.4,5
58586,tt2958712,7.1,250
58587,tt2960486,5.9,11
58588,tt2961768,5.7,451
58589,tt2961922,7.8,6
58590,tt2962642,3.8,6
58591,tt2963088,7.8,24
58592,tt2965446,5.6,104
58593,tt2971372,6.7,20
58594,tt2971994,8.1,669
58595,tt2973940,7.2,64
58596,tt2974126,8.3,18
58597,tt2978576,6.5,1639
58598,tt2980794,7.7,23434
58599,tt2982262,7.8,10
58600,tt2982530,9.1,9
58601,tt2987732,7.0,24501
58602,tt2989650,5.9,11
58603,tt2992146,6.5,3944
58604,tt2993406,6.7,346
58605,tt2993658,6.0,6
58606,tt2994016,6.5,6
58607,tt2997608,6.1,11
58608,tt3003470,7.0,313
58609,tt3005160,6.2,42
58610,tt3007524,5.5,224
58611,tt3009226,6.5,8
58612,tt3010656,6.6,295
58613,tt3011874,7.2,54
58614,tt3012512,6.6,7
58615,tt3019994,5.7,7
58616,tt3022898,6.3,789
58617,tt3025936,7.9,42
58618,tt3029476,5.7,4423
58619,tt3029960,5.4,29
58620,tt3030976,7.5,13
58621,tt3034016,7.8,96
58622,tt3034646,4.6,41
58623,tt3039138,4.9,12
58624,tt3045742,6.3,60
58625,tt3054840,4.2,581
58626,tt3055020,7.3,6
58627,tt3062936,3.8,9
58628,tt3066270,6.3,4626
58629,tt3077214,6.9,34306
58630,tt3079082,7.3,59
58631,tt3080102,5.4,92
58632,tt3086074,7.9,7
58633,tt3089016,5.7,34
58634,tt3099378,6.7,9
58635,tt3103606,6.1,19
58636,tt3106212,5.5,137
58637,tt3106878,6.5,94
58638,tt3107246,5.8,1026
58639,tt3112992,4.5,138
58640,tt3115712,5.9,561
58641,tt3115910,7.8,164
58642,tt3116764,7.6,7
58643,tt3117302,5.2,46
58644,tt3117980,6.1,22
58645,tt3118452,6.0,30645
58646,tt3118706,6.1,141
58647,tt3123140,6.2,603
58648,tt3129316,9.2,5
58649,tt3129484,7.2,1012
58650,tt3129920,5.0,37
58651,tt3130192,6.5,11
58652,tt3130594,5.6,284
58653,tt3131210,7.0,368
58654,tt3135062,3.9,12
58655,tt3139000,6.5,122
58656,tt3147312,6.0,8235
58657,tt3148382,6.1,7
58658,tt3148502,7.2,19901
58659,tt3148844,5.9,104
58660,tt3149286,7.2,9
58661,tt3154192,5.8,245
58662,tt3156316,6.8,46
58663,tt3158456,4.4,69
58664,tt3159412,5.5,97
58665,tt3161758,5.2,77
58666,tt3161852,8.0,5
58667,tt3163244,5.1,91
58668,tt3163392,8.3,6
58669,tt3163404,5.7,142
58670,tt3163844,6.7,262
58671,tt3165178,5.6,828
58672,tt3165608,1.8,17476
58673,tt3169740,6.1,1214
58674,tt3170926,7.5,20
58675,tt3175478,6.3,29
58676,tt3177086,6.2,98
58677,tt3181920,5.6,916
58678,tt3183660,7.3,365353
58679,tt3184026,5.0,14
58680,tt3187030,5.6,13
58681,tt3194532,5.5,2275
58682,tt3204610,8.4,5
58683,tt3204860,3.5,219
58684,tt3212232,5.4,11198
58685,tt3214002,6.1,5191
58686,tt3215258,6.7,1201
58687,tt3215842,6.6,241
58688,tt3229180,7.2,73
58689,tt3229488,5.9,2483
58690,tt3234578,7.1,16
58691,tt3235812,5.2,28
58692,tt3236638,8.2,5
58693,tt3238168,8.7,101
58694,tt3243772,7.4,324
58695,tt3245074,5.8,539
58696,tt3246212,8.5,18
58697,tt3246546,3.6,9
58698,tt3247924,3.2,21
58699,tt3250032,5.2,304
58700,tt3254578,7.8,39
58701,tt3257550,5.6,654
58702,tt3257990,6.6,14
58703,tt3263874,7.7,36
58704,tt3265080,7.5,31
58705,tt3269550,6.4,14
58706,tt3272168,7.8,5
58707,tt3277790,3.1,9
58708,tt3278650,8.5,11
58709,tt3279834,6.9,10
58710,tt3283802,4.9,26
58711,tt3285658,7.6,9
58712,tt3285802,5.4,279
58713,tt3286488,8.4,46
58714,tt3289536,6.7,15
58715,tt3290688,4.8,1453
58716,tt3298128,6.8,20
58717,tt3300442,6.5,1275
58718,tt3310976,6.1,35
58719,tt3313072,8.6,143
58720,tt3315656,3.6,380
58721,tt3317776,8.3,30
58722,tt3318756,7.3,14
58723,tt3323920,7.4,1024
58724,tt3328082,9.4,5
58725,tt3332064,5.8,55867
58726,tt3334794,6.6,661
58727,tt3335048,7.1,1425
58728,tt3336654,7.2,306
58729,tt3338870,8.9,29
58730,tt3340900,7.1,23
58731,tt3341620,5.9,37
58732,tt3342118,8.2,8
58733,tt3343350,3.6,442
58734,tt3345670,7.1,366
58735,tt3347944,2.4,197
58736,tt3348102,6.6,4014
58737,tt3349380,6.7,27
58738,tt3353132,3.6,62
58739,tt3354920,6.8,5
58740,tt3357388,6.0,12
58741,tt3358328,5.2,266
58742,tt3359290,5.4,1885
58743,tt3359518,7.2,60
58744,tt3360806,7.1,22
58745,tt3367250,4.0,107
58746,tt3369096,6.2,291
58747,tt3377240,4.8,119
58748,tt3377988,7.4,10
58749,tt3380014,4.2,5
58750,tt3381526,8.0,55
58751,tt3383262,6.0,517
58752,tt3384870,4.2,675
58753,tt3386080,6.5,11
58754,tt3387334,8.5,13
58755,tt3392138,8.7,6
58756,tt3393348,8.9,9
58757,tt3395792,7.6,103
58758,tt3396114,6.4,365
58759,tt3397096,6.3,75
58760,tt3398436,5.3,1379
58761,tt3401882,5.6,35136
58762,tt3407428,6.0,1074
58763,tt3409392,7.2,14719
58764,tt3413690,5.5,93
58765,tt3413926,7.9,9
58766,tt3416200,3.1,109
58767,tt3416742,7.7,126299
58768,tt3420538,6.7,32
58769,tt3421362,5.8,13
58770,tt3421514,6.0,6933
58771,tt3424758,5.6,188
58772,tt3425640,4.0,7
58773,tt3426270,3.4,20
58774,tt3431756,3.1,9
58775,tt3443904,5.4,32
58776,tt3444008,7.0,303
58777,tt3444514,7.1,11
58778,tt3446062,6.6,76
58779,tt3449094,8.3,26
58780,tt3451406,8.2,8
58781,tt3452948,6.3,1318
58782,tt3454148,7.0,22
58783,tt3454828,7.8,563
58784,tt3455204,6.8,784
58785,tt3455326,6.4,97
58786,tt3456012,7.7,20
58787,tt3458220,7.0,34
58788,tt3458254,4.4,5753
58789,tt3460062,6.3,31
58790,tt3460152,6.4,1364
58791,tt3460278,4.8,78
58792,tt3460944,7.4,11
58793,tt3462146,6.2,30
58794,tt3466380,4.1,33
58795,tt3467794,7.0,13
58796,tt3470418,7.6,12
58797,tt3471098,6.2,14295
58798,tt3474752,4.7,32
58799,tt3475002,7.6,132
58800,tt3477070,6.0,39
58801,tt3480942,7.8,99
58802,tt3485690,7.2,6
58803,tt3495174,7.6,14
58804,tt3498440,7.0,7
58805,tt3499104,4.4,14
58806,tt3503726,8.8,10
58807,tt3509420,7.0,189
58808,tt3509626,6.4,54
58809,tt3509862,6.6,74
58810,tt3512956,4.6,25
58811,tt3514330,5.2,1728
58812,tt3515318,4.0,166
58813,tt3516028,4.5,180
58814,tt3517892,8.5,34
58815,tt3518152,8.8,5
58816,tt3519946,3.0,23
58817,tt3526924,6.3,275
58818,tt3528284,7.0,432
58819,tt3528874,5.3,438
58820,tt3530596,8.7,84
58821,tt3533254,6.2,80
58822,tt3533614,5.8,88
58823,tt3539614,8.9,8
58824,tt3540488,9.4,5
58825,tt3545606,7.3,6
58826,tt3547428,6.3,54
58827,tt6388304,5.8,11
58828,tt6389600,5.7,40
58829,tt6395680,6.6,322
58830,tt6396050,6.6,588
58831,tt6409272,7.7,118
58832,tt6411954,5.3,1170
58833,tt6417676,7.8,12
58834,tt6425734,5.7,345
58835,tt6426970,2.5,8
58836,tt6428632,4.0,6
58837,tt6429278,6.8,10
58838,tt6431828,7.0,308
58839,tt6433832,6.3,1158
58840,tt6441304,5.5,19
58841,tt6446702,3.5,19
58842,tt6447410,7.5,29
58843,tt6459302,8.2,9
58844,tt6460552,7.8,6
58845,tt6460858,8.7,12
58846,tt6472742,4.9,89
58847,tt6492958,4.8,13
58848,tt6496698,5.9,25
58849,tt6499694,5.3,727
58850,tt6500414,7.4,5
58851,tt6515074,6.6,27
58852,tt6518886,5.8,20
58853,tt6522668,6.5,1013
58854,tt6530282,7.7,24
58855,tt6538906,5.6,178
58856,tt6542176,7.6,39
58857,tt6543652,7.6,33392
58858,tt6545250,7.9,78
58859,tt6557368,7.0,22
58860,tt6562128,6.1,11
58861,tt6566460,7.1,47
58862,tt6569946,4.5,11
58863,tt6575422,6.7,10
58864,tt6577332,1.8,44
58865,tt6577710,6.9,21
58866,tt6599184,7.8,33
58867,tt6642870,7.1,447
58868,tt6648468,3.2,69
58869,tt6657486,7.7,31
58870,tt6658066,6.1,10
58871,tt6672082,5.4,218
58872,tt6672542,8.6,23
58873,tt6682182,6.8,16
58874,tt6688354,4.9,672
58875,tt6689882,3.2,138
58876,tt6700846,7.9,3305
58877,tt6709826,6.3,33
58878,tt6710214,5.9,1072
58879,tt6716544,6.5,16
58880,tt6723494,3.8,193
58881,tt6731636,6.7,755
58882,tt6739824,8.8,69
58883,tt6740154,7.7,15
58884,tt6743716,6.0,7
58885,tt6744624,7.7,33
58886,tt6746870,8.2,5
58887,tt6749072,6.9,111
58888,tt6752398,8.9,10
58889,tt6755880,4.0,67
58890,tt6756498,7.4,14
58891,tt6762430,8.3,25
58892,tt6769700,6.2,16
58893,tt6770548,7.7,40
58894,tt6771678,7.5,339
58895,tt6777260,5.3,79
58896,tt6779266,8.5,51
58897,tt6781296,6.9,15
58898,tt6789090,6.1,9
58899,tt6791954,6.8,12
58900,tt6797218,5.2,138
58901,tt6809956,6.9,27
58902,tt6814390,6.5,34
58903,tt6814632,8.7,37
58904,tt6816070,7.2,1305
58905,tt6829180,5.2,2671
58906,tt6832388,5.6,2917
58907,tt6842292,8.4,26
58908,tt6844294,7.4,22
58909,tt6845890,8.1,38
58910,tt6850758,6.3,106
58911,tt6853994,6.2,392
58912,tt6856056,7.7,50
58913,tt6857988,6.4,8914
58914,tt6863330,8.9,15
58915,tt6865148,8.2,13
58916,tt6872310,7.9,30
58917,tt6904262,6.6,83
58918,tt6908274,7.5,17318
58919,tt6913998,5.9,20
58920,tt6917242,5.9,738
58921,tt6917272,6.2,117
58922,tt6952166,8.5,13
58923,tt6973670,4.6,933
58924,tt6977228,6.8,5
58925,tt6977442,7.3,185
58926,tt6985448,6.3,240
58927,tt6989126,7.2,299
